system_id,query_id,prompt_sha256,response_sha256,predicted_answer_sha256,raw_response
D,v53e_0064,sha256:3dd6ec70ffa673329ae9363d25b28a32d8c8cbcacfd10cceaeb982babaf50a90,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,"{""answer"": ""Evidence at pyproject.toml:141 supports this bounded audit fact: # issues, where the source is hosted, where to say thanks to the package"", ""external_bake"": true}"
D,v53e_0065,sha256:b6afbd5ee1eb3510b83d962f4eb5028f59a2a5bc812f49d81fded2f35094d029,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,"{""answer"": ""Evidence at pyproject.toml:420 supports this bounded audit fact: # https://github.com/pexpect/pexpect/issues/827"", ""external_bake"": true}"
D,v53e_0066,sha256:2e407579398d6e9e9056b01c037a81fe079de96f625fee314e2d603bf3205268,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,"{""answer"": ""Evidence at pyproject.toml:513 supports this bounded audit fact: directory = \""feature\"""", ""external_bake"": true}"
D,v53e_0067,sha256:9b6d3d3447792e8546c4bf57ca4ab6c8b965eb1d72c779c22d6a72dcb81fd022,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,"{""answer"": ""Evidence at tox.ini:21 supports this bounded audit fact: # checks that 3.11 native ExceptionGroup works with exceptiongroup"", ""external_bake"": true}"
D,v53e_0068,sha256:00adef642e95f5ab1d2aa0bde8263e71f86b4b0e1c6867044b716c3d14aab3a7,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,"{""answer"": ""Evidence at Doc/README.rst:116 supports this bounded audit fact: see the make targets above)."", ""external_bake"": true}"
D,v53e_0069,sha256:b4b5dd880d0f76f38d4189ef704adadf7ca6b4a5a533b38e0a8a015ac8f90d97,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,"{""answer"": ""Evidence at Doc/README.rst:132 supports this bounded audit fact: `Python bug tracker <https://github.com/python/cpython/issues>`_."", ""external_bake"": true}"
D,v53e_0070,sha256:76a751fe3f009fa4258b61db0248d3f237f258b7ca81daba3e45d035bb9cc8aa,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,"{""answer"": ""Evidence at README.md:68 supports this bounded audit fact: def main(name: str):"", ""external_bake"": true}"
D,v53e_0071,sha256:37c1ce913a384e988b100765e497f6621c7fb74e3b4ba7bd8462d363a994e80a,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,"{""answer"": ""Evidence at README.md:136 supports this bounded audit fact: Now you could run it with Python directly:"", ""external_bake"": true}"
D,v53e_0072,sha256:4fd911694cec474aa1d28936394c16c79ccb007777869d49b55ff2b88eb511c4,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,"{""answer"": ""Evidence at pyproject.toml:180 supports this bounded audit fact: \""docs_src/parameter_types/enum/tutorial003_an_py310.py\"" = [\""B006\""]"", ""external_bake"": true}"
D,v53e_0073,sha256:9590b0d703fd80ff6d652bfef10ab815a4eabcbea96d0920bb1ced9dab960915,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,"{""answer"": ""Evidence at README.rst:44 supports this bounded audit fact: ``docs/internals/contributing/writing-code/unit-tests.txt``, published online at"", ""external_bake"": true}"
D,v53e_0074,sha256:24fab437f4822ac75192d5d5e912b6d378b27c30914c4bb0bacfcf0d7c600a48,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,"{""answer"": ""Evidence at pyproject.toml:15 supports this bounded audit fact: {name = \""Django Software Foundation\"", email = \""foundation@djangoproject.com\""},"", ""external_bake"": true}"
D,v53e_0075,sha256:db977c3bc2de418431e82420b98767dcc5f97cd9cfe0bff44b05da754b1dc6cc,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,"{""answer"": ""Evidence at pyproject.toml:45 supports this bounded audit fact: django-admin = \""django.core.management:execute_from_command_line\"""", ""external_bake"": true}"
D,v53e_0076,sha256:54a86928b05f3d8800c21c930b1ac2599f24def69cf872a20821720d0cc5bae6,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,"{""answer"": ""Evidence at pyproject.toml:180 supports this bounded audit fact: \""pytest-sugar>=1.0.0\"","", ""external_bake"": true}"
D,v53e_0077,sha256:5b6596678aff4a413fa62dcb80f69ba3e015267b2de9d00047148559044758f5,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,"{""answer"": ""Evidence at pyproject.toml:261 supports this bounded audit fact: [tool.coverage.html]"", ""external_bake"": true}"
D,v53e_0078,sha256:fd3ef6a9287c1fe25e9ac6030b2458688f7cdf4377fe75ab45b1ea2d59114447,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,"{""answer"": ""Evidence at README.md:8 supports this bounded audit fact: sensible defaults out of the box."", ""external_bake"": true}"
D,v53e_0079,sha256:0c60082cf611749af65a69544a4a4c1d893e22edfc2acf0c719e7bd62d76bf59,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,"{""answer"": ""Evidence at README.md:16 supports this bounded audit fact: [WSGI]: https://wsgi.readthedocs.io/"", ""external_bake"": true}"
D,v53e_0080,sha256:2a81cae879cc2ee9fad89385d50fa36fb14689a40399afedf87d4be971bd903c,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,"{""answer"": ""Evidence at examples/javascript/pyproject.toml:12 supports this bounded audit fact: Documentation = \""https://flask.palletsprojects.com/patterns/javascript/\"""", ""external_bake"": true}"
D,v53e_0081,sha256:b2beac897b016f2d2d2775604539bd9bbfb453f0b78dd67fe09ab6423115474c,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,"{""answer"": ""Evidence at pyproject.toml:9 supports this bounded audit fact: license = {text = \""Apache-2.0\""}"", ""external_bake"": true}"
D,v53e_0082,sha256:ffbeee396dd6cc9cec225d9b65564f22f5ee335eb295fd16867bc08246cd4a70,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,"{""answer"": ""Evidence at pyproject.toml:108 supports this bounded audit fact: quote-style = \""double\"""", ""external_bake"": true}"
D,v53e_0083,sha256:8d6d59bd7f06ceb67f8c02e9d8415dae486c8e6a5f37c89286015e16ece885e3,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,"{""answer"": ""Evidence at pyproject.toml:177 supports this bounded audit fact: # trim vendored pygments styles, lexers, formatters, and CLI"", ""external_bake"": true}"
D,v53e_0084,sha256:06e8cf47d7d1e16f7ba81e68a0c0d0e8424265891a8c63830cb059df4c8b2030,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,"{""answer"": ""Evidence at pyproject.toml:252 supports this bounded audit fact: \""tests\"" = [\""tests\""]"", ""external_bake"": true}"
D,v53e_0085,sha256:3a69c6bb1469740f869ce16ba539ff5e828a2e14779cea47b56ad4354b664dfe,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,"{""answer"": ""Evidence at pyproject.toml:288 supports this bounded audit fact: [[tool.mypy.overrides]]"", ""external_bake"": true}"
D,v53e_0086,sha256:bd15b31cc99bdcc81f0ff645f7ff3db63f07b5ca758146d1c2ebbcfd3c3570fd,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,"{""answer"": ""Evidence at README.md:24 supports this bounded audit fact: [reStructuredText][rst] or [markdown][md use] with the appropriate [key set][md"", ""external_bake"": true}"
D,v53e_0087,sha256:2939dff8d9106b4e3f28fa296d7bab5d2a95f4fa6eabf708010d4ce0fa32c1e4,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,"{""answer"": ""Evidence at pyproject.toml:24 supports this bounded audit fact: # And where it will live on PyPI: https://pypi.org/project/sampleproject/"", ""external_bake"": true}"
D,v53e_0088,sha256:737d451a92be56ed15ae4a537cbc58dba27c45ce37816c697eb3ee5d3e4d2c6d,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,"{""answer"": ""Evidence at pyproject.toml:141 supports this bounded audit fact: # issues, where the source is hosted, where to say thanks to the package"", ""external_bake"": true}"
D,v53e_0089,sha256:09e97460679b4e4be977d22f8ad1dc195ebee52876e298123da6800dd2eaf032,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,"{""answer"": ""Evidence at pyproject.toml:420 supports this bounded audit fact: # https://github.com/pexpect/pexpect/issues/827"", ""external_bake"": true}"
D,v53e_0090,sha256:e494960a6506feb7083a25e0d9d895f521567e450febb9d1586ca0e3325096b7,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,"{""answer"": ""Evidence at pyproject.toml:513 supports this bounded audit fact: directory = \""feature\"""", ""external_bake"": true}"
D,v53e_0091,sha256:92e610c02dbad60f2018b116980e559afbcb2c8203292de9bb7efd2462bc48e1,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,"{""answer"": ""Evidence at tox.ini:21 supports this bounded audit fact: # checks that 3.11 native ExceptionGroup works with exceptiongroup"", ""external_bake"": true}"
D,v53e_0092,sha256:4989161a5a0ce81ffbd1b82812e061b649533be67e8fd80d20f0a4b1061e90e5,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,"{""answer"": ""Evidence at Doc/README.rst:116 supports this bounded audit fact: see the make targets above)."", ""external_bake"": true}"
D,v53e_0093,sha256:9d0a4c54552567e5fac2bb9ca4b9ad99e588c4ed90f620be3dd14adb1632eda7,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,"{""answer"": ""Evidence at Doc/README.rst:132 supports this bounded audit fact: `Python bug tracker <https://github.com/python/cpython/issues>`_."", ""external_bake"": true}"
D,v53e_0094,sha256:a2e7ffba40d49bf68fbe36cfdc34fff215c191bd8f8d7b9bad91c1b3fdf36498,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,"{""answer"": ""Evidence at README.md:68 supports this bounded audit fact: def main(name: str):"", ""external_bake"": true}"
D,v53e_0095,sha256:030a80c27c4d4d3c3cd7c4b95763573160f1782d27434395f88b67d59fc57121,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,"{""answer"": ""Evidence at README.md:136 supports this bounded audit fact: Now you could run it with Python directly:"", ""external_bake"": true}"
D,v53e_0096,sha256:dcb947bd3933ab64f79cb2e500ef014a3078f2cf6eae692b9627fa7dbb5978d1,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,"{""answer"": ""Evidence at pyproject.toml:180 supports this bounded audit fact: \""docs_src/parameter_types/enum/tutorial003_an_py310.py\"" = [\""B006\""]"", ""external_bake"": true}"
D,v53e_0097,sha256:088bafadf25fe23f658bdba72e41018fbc4ee3c89b8c9ad546efb86468c8aa93,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,"{""answer"": ""Evidence at README.rst:44 supports this bounded audit fact: ``docs/internals/contributing/writing-code/unit-tests.txt``, published online at"", ""external_bake"": true}"
D,v53e_0098,sha256:4d3bf6ceaa6f5e432ee1ec872d9bd31f009e05c63e5c08d0d53c2375ae67605e,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,"{""answer"": ""Evidence at pyproject.toml:15 supports this bounded audit fact: {name = \""Django Software Foundation\"", email = \""foundation@djangoproject.com\""},"", ""external_bake"": true}"
D,v53e_0099,sha256:7ad2a7f49d69798f931e6be7a9d1fde0692c7e02e45fad86f9a33a729c12cfe6,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,"{""answer"": ""Evidence at pyproject.toml:45 supports this bounded audit fact: django-admin = \""django.core.management:execute_from_command_line\"""", ""external_bake"": true}"
D,v53e_0100,sha256:2e10e245fdd1a61d0cd612d2f95afb93818c60d04682ea8087cff1ad7cdf28e0,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,"{""answer"": ""Evidence at pyproject.toml:180 supports this bounded audit fact: \""pytest-sugar>=1.0.0\"","", ""external_bake"": true}"
D,v53e_0101,sha256:ad179e0b8c014999aeb23fb92f138d6d7a5eaa6db4eafda34509db20b4c5beb7,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,"{""answer"": ""Evidence at pyproject.toml:261 supports this bounded audit fact: [tool.coverage.html]"", ""external_bake"": true}"
D,v53e_0102,sha256:2b53eebe6d802e26d25eeda0a4f3f7ce8afc54b446a9ba06a81fd827e9fc232a,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,"{""answer"": ""Evidence at README.md:8 supports this bounded audit fact: sensible defaults out of the box."", ""external_bake"": true}"
D,v53e_0103,sha256:e76c5bafcea30b5fde426ea810cc69bdfd9fbab27205d9248bf1c8fa6ee49dc2,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,"{""answer"": ""Evidence at README.md:16 supports this bounded audit fact: [WSGI]: https://wsgi.readthedocs.io/"", ""external_bake"": true}"
D,v53e_0104,sha256:368e65ecab738de6094060cb3746ba0e5d943c1280e54949b329a495c5661bd7,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,"{""answer"": ""Evidence at examples/javascript/pyproject.toml:12 supports this bounded audit fact: Documentation = \""https://flask.palletsprojects.com/patterns/javascript/\"""", ""external_bake"": true}"
D,v53e_0105,sha256:02bdfba1795ba7e76b598cff64947b8256a504cf3439620d010ca18c5539ed68,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,"{""answer"": ""Evidence at pyproject.toml:9 supports this bounded audit fact: license = {text = \""Apache-2.0\""}"", ""external_bake"": true}"
D,v53e_0106,sha256:86291486d422eda54e0105b21872e08afd7dae6a5dc731d4cb59a0742f3a97cb,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,"{""answer"": ""Evidence at pyproject.toml:108 supports this bounded audit fact: quote-style = \""double\"""", ""external_bake"": true}"
D,v53e_0107,sha256:f3a7f07a50a82fa53ad55b46fefe86ef20039e182b2d12761c3cd9a15bdaade6,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,"{""answer"": ""Evidence at pyproject.toml:177 supports this bounded audit fact: # trim vendored pygments styles, lexers, formatters, and CLI"", ""external_bake"": true}"
D,v53e_0108,sha256:93bdf909c51476c89d9a0f63b04b3c739279b03c01dfe489fe4580a348777c95,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,"{""answer"": ""Evidence at pyproject.toml:252 supports this bounded audit fact: \""tests\"" = [\""tests\""]"", ""external_bake"": true}"
D,v53e_0109,sha256:273ff7bbb919d541fd5a9c2492826263801e11ff098f464e942355737e3cf1fc,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,"{""answer"": ""Evidence at pyproject.toml:288 supports this bounded audit fact: [[tool.mypy.overrides]]"", ""external_bake"": true}"
D,v53e_0110,sha256:45b4498eb40cd2f14cef8cd6dbd1b73df2567c07c4774fd9786b48a789218db9,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,"{""answer"": ""Evidence at README.md:24 supports this bounded audit fact: [reStructuredText][rst] or [markdown][md use] with the appropriate [key set][md"", ""external_bake"": true}"
D,v53e_0111,sha256:bb3ea06a927de87b94fb48cbdfa48cdfb4a9d5eb18f86b5877d53a186063c473,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,"{""answer"": ""Evidence at pyproject.toml:24 supports this bounded audit fact: # And where it will live on PyPI: https://pypi.org/project/sampleproject/"", ""external_bake"": true}"
D,v53e_0112,sha256:d5a7835b46a9e5ccbbdd51b31ae73a8e0e9b90c7b7f143a819981a0096dc70df,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,"{""answer"": ""Evidence at pyproject.toml:141 supports this bounded audit fact: # issues, where the source is hosted, where to say thanks to the package"", ""external_bake"": true}"
D,v53e_0113,sha256:f1c21dc40d794828423c856652404d47ef913ceb193e0144bcdf44596f58f79a,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,"{""answer"": ""Evidence at pyproject.toml:420 supports this bounded audit fact: # https://github.com/pexpect/pexpect/issues/827"", ""external_bake"": true}"
D,v53e_0114,sha256:1b19e4acc78cd2e45869ac6c9958402ebe0b5896dbf4f6054aa82bee71e8f294,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,"{""answer"": ""Evidence at pyproject.toml:513 supports this bounded audit fact: directory = \""feature\"""", ""external_bake"": true}"
D,v53e_0115,sha256:140af6b4a4ee12130abf886484b1997c2404edc0c13af852b35c28bd9c8c2540,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,"{""answer"": ""Evidence at tox.ini:21 supports this bounded audit fact: # checks that 3.11 native ExceptionGroup works with exceptiongroup"", ""external_bake"": true}"
D,v53e_0116,sha256:94003e263e8a8ee3cd6457e9ddb44ca8a259b952cb35d0ee15295bb0d0d7b844,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,"{""answer"": ""Evidence at Doc/README.rst:116 supports this bounded audit fact: see the make targets above)."", ""external_bake"": true}"
